,Unnamed: 0,recid,late_Xfit,pred_takeup_prob,education,age,prev_earnings,allocated_trmt,earnings,pred_earnings,counterfac_pred_earnings,pred_pred_itt,pred_actual_itt,doubly_robust_lasso,Rlr1,doubly_robust_ols,Rlr1poly,doubly_robust_polyols,clstrs9,d_rob_ols_Xfit
440,438,300944,-10417.0,0.5988543286850245,9,37,0,1,0,10096.611597644307,8074.836854238114,2021.7747434061969,-8074.836854238114,-13123.142653060271,1576.5420625642137,-12897.808038613834,-1624.3003371653742,8066.720720217088,3,-12936
441,439,300948,-41589.0,0.6523620976592094,12,37,900,1,21609,13526.784760489973,12115.535990587783,1411.2487699021874,9493.464009412215,13534.571629167229,873.0416104407122,13459.782765862588,1046.0185028036283,37917.25428968227,2,13463
442,440,300950,-10144.0,0.632202369178228,10,25,100,1,2625,11615.250587362956,8316.240653656581,3299.0099337063757,-5691.2406536565795,-10186.36594733806,1658.9708509843094,-12072.909959064542,-1162.5049233569569,13283.559474036714,3,-11884
443,441,300951,17887.0,0.5866244049457022,8,48,550,1,3723,9021.408539994884,9173.676497335844,-152.2679573409605,-5450.676497335844,-8099.880767333286,1563.2501420100452,-5623.44878992684,-3773.762741199496,11043.339345404844,3,-5653
444,442,300953,-1720.0,0.671136490222578,12,26,3289,1,15223,17466.211847780698,16503.501604663797,962.7102431169003,-1280.5016046637975,-2402.1075285541465,1328.4185499999096,-2259.9160643839373,1412.5546614329587,22008.011415250567,4,-2103
445,443,300956,62273.0,0.657049550489155,12,36,3301,1,2343,16939.4528999271,15799.206468726185,1140.2464312009124,-13456.206468726185,-20754.43291868973,1054.3986402048797,-20359.35182967328,1246.5182165632796,3401.8092362428624,2,-20463
446,444,300958,-14193.0,0.6636857701494201,9,28,11960,1,14466,27098.04386071221,26978.122768115194,119.92109259701463,-12512.122768115192,-18828.1446984713,2590.3587900898638,-16207.412503817837,-1206.6439510203054,3208.928119290394,1,-15684
447,445,300959,-38934.0,0.6459515878527861,9,44,17000,1,663,32647.63315169352,30952.729721485888,1694.9034302076252,-30289.729721485888,-46282.046297332636,2473.7059114930125,-44987.39657629632,-13946.730577745591,-31275.62418104844,1,-45419
448,446,300961,38981.0,0.6470095265515197,10,33,6602,1,49363,20251.13137431307,19267.376507906483,983.7548664065907,30095.62349209352,44651.557804936994,1855.8475439981519,46042.827364798606,635.3263812836923,68424.226797587,1,46329
449,447,300970,59513.0,0.6398664370681926,10,32,4000,1,62132,16722.66562955945,15252.969361850744,1469.6962677087067,46879.030638149256,69583.69782336953,1716.5663841695825,70269.02646122851,1599.2568122099176,94411.63079662232,3,70409
450,448,300974,12159.0,0.6688177728638727,12,27,3000,1,25791,17026.386284421736,15967.380379590772,1059.005904830965,9823.619620409228,14205.92647819836,1282.4178777052348,14293.776644797395,1422.7988510889127,38587.780679694646,4,14274
451,449,300975,1366.0,0.6327004167390041,10,30,1750,1,13484,13705.837115639348,11496.439485299354,2209.397630339994,1987.5605147006463,1876.6419568809729,1627.3235152533853,1542.198644480731,1025.6787353450727,26430.05033442688,3,1549
452,450,300981,-87398.0,0.6305525176803985,10,27,450,1,29339,12028.74659805058,9080.341091789596,2948.405506260984,20258.658908210404,28913.78560918512,1626.444269525491,27547.917660748408,-389.792942948784,52666.77471626947,3,27694
453,451,300983,-15092.0,0.6604279982064384,12,28,0,1,225,12805.6204110634,10846.317124333906,1959.303286729493,-10621.317124333906,-16911.6273298656,1062.6714264807342,-17938.66513754251,-58.24563055977706,6519.783350303758,4,-17764
454,452,300996,-45.0,0.6404855764183919,11,30,0,1,10942,11987.057911322812,9551.001932379233,2436.0559789435792,1390.998067620767,868.4691119593608,1261.4405365093514,-194.8327033515661,-511.0901084855723,24369.451576502885,4,17
455,453,300999,19849.0,0.633262334425368,10,41,4227,1,10728,16361.25830494847,15379.289294451617,981.9690104968524,-4651.289294451617,-7467.9184469258535,1483.8045470230427,-6170.29675775435,-925.3062296026056,16263.081158308247,2,-6441
456,454,301000,-22857.0,0.6531512326145954,9,33,11000,1,5953,25538.5917634777,25243.182898442334,295.4088650353588,-19290.18289844234,-29082.978780181187,2391.4386830543153,-26437.17259185148,-3436.2890004721266,-8320.400518824048,1,-25912
457,455,301005,65304.0,0.6761031431791343,12,22,1540,0,0,13634.921155543645,15166.485546016476,1531.5643904728354,15166.485546016476,1531.5643904728354,1326.2421584736585,1326.2421584736585,-42.62770149676089,-42.62770149676089,4,44497
458,456,301006,2345.0,0.6608683407855086,11,30,9000,1,24971,24408.211402603018,23719.98680179921,688.2246008038127,1251.0131982007879,1532.4074968992754,1838.2431961804762,2872.352440024008,-281.1119540314685,23459.26357749665,1,2597
459,457,301007,-19291.0,0.6434960688096169,10,32,5000,1,1479,18104.920630848865,16843.40108781512,1261.5195430337444,-15364.40108781512,-23677.36140323956,1780.6555685774854,-22707.841856174193,1542.742014657144,993.3868476511432,3,-22627
460,458,301008,-137226.0,0.6562539599749291,11,27,3000,0,45465,14664.373880405472,16303.620872983396,1639.2469925779242,-29161.3791270166,1639.2469925779242,1536.1447837354392,1536.1447837354392,1839.5477986125409,1839.5477986125409,4,-90283
461,459,301012,9565.0,0.6387316492783337,12,60,15028,1,36091,29649.090859850905,21657.12408576173,7991.966774089167,14433.875914238262,17654.83048431281,1146.4789537373365,9826.388282991877,15445.554163323352,45998.00227606649,1,9925
462,460,301013,98363.0,0.6756976721651754,12,25,8000,0,798,24015.434893781006,23973.248274910697,-42.18661887030611,23175.248274910697,-42.18661887030611,1657.8215957463324,1657.8215957463324,38.282979102456004,38.282979102456004,1,67826
463,461,301014,-38473.0,0.6165975128361767,16,58,15000,0,40727,19628.420695387213,32752.25069552833,13123.830000141123,-7974.749304471665,13123.830000141123,184.73462845468015,184.73462845468015,21146.9904963524,21146.9904963524,1,-21696
464,462,301020,46771.0,0.6509630736792597,12,36,0,0,1379,10740.027664731573,12344.0101915509,1603.982526819329,10965.010191550902,1603.982526819329,842.8402424743927,842.8402424743927,687.2123080203493,687.2123080203493,2,30962
465,463,301022,-12098.0,0.6141229689723295,9,25,0,1,0,10751.132435123413,7068.1806563241125,3682.9517787992986,-7068.1806563241125,-12443.74687388582,1906.2888385737226,-14391.247224037219,-842.9897529880145,10349.009200791905,3,-14508
466,464,301023,-6945.0,0.5979091403458452,9,39,0,1,2934,9934.681782136891,8201.781447469391,1732.9003346675,-5267.7814474693905,-8768.122338537838,1521.584266562627,-8247.901507709932,-1977.7542040965163,12252.64928464719,3,-8276
467,465,301024,52014.0,0.6361514789904105,11,34,94,0,13,9793.240377842663,11888.637143372343,2095.39676552968,11875.637143372343,2095.39676552968,1157.5493278405247,1157.5493278405247,-279.0138157090696,-279.0138157090696,2,32670
468,466,301025,47488.0,0.6333797807221728,11,37,0,1,651,11545.086306638184,9670.686224169282,1874.4000824689028,-9019.686224169282,-14466.729377488371,1069.0882505038044,-14760.159845187925,-472.0902597534514,9093.226365159722,2,-14869
469,467,301028,24522.0,0.6194627798802173,8,68,0,1,0,4443.493005583141,8383.323381353774,-3939.830375770633,-8383.323381353774,-10605.069884145345,978.4231305698476,-7620.330906316362,-8044.494123467863,9996.996877609185,2,-7687
470,468,301029,5804.0,0.7030075960943879,15,32,400,1,20196,15335.422646178144,16339.226052639808,-1003.8034064616639,3856.7739473601923,6287.0626242711205,217.21079015010943,7458.422887443066,2282.4300198687743,30600.092455655562,4,7189
471,469,301031,-22505.0,0.6461725742325102,11,46,6220,1,352,19296.907422498996,18001.497312939868,1295.4101095591213,-17649.497312939868,-27121.95102418936,1220.4128955138294,-26512.211390365253,-1457.9804925838034,-4127.1526440102025,2,-26561
472,470,301032,-4171.0,0.6598822792795063,11,24,2300,1,11261,15440.97992501449,13482.346672098038,1958.633252916452,-2221.3466720980373,-4311.3366346052835,1573.7190486522836,-5056.999426089506,1400.200663829611,20936.40555420059,4,-5032
473,471,301042,23697.0,0.6333797807221728,11,37,0,0,5337,9670.686224169282,11545.086306638184,1874.4000824689028,6208.0863066381835,1874.4000824689028,1069.0882505038044,1069.0882505038044,-472.0902597534514,-472.0902597534514,2,14729
474,472,301043,2954.0,0.6200018336600546,10,37,700,1,12747,11799.316627384265,9947.140179007634,1852.1764483766308,2799.8598209923657,3273.701507300233,1367.6775856195402,3405.1082359172224,-722.6122536749644,26483.304238275512,3,2992
475,473,301044,-153730.0,0.6394782792643493,10,32,3900,0,48024,15092.062608963157,16584.213760653693,1492.151151690534,-31439.78623934632,1492.151151690534,1710.1574657287908,1710.1574657287908,1591.5664987539594,1591.5664987539594,3,-98884
476,474,301045,54572.0,0.6574240286505838,12,30,0,0,0,10836.03113285728,12711.295265819752,1875.2641329624716,12711.295265819752,1875.2641329624716,1007.7136304791477,1007.7136304791477,279.6117610186702,279.6117610186702,4,35658
477,475,301046,-3286.0,0.6605080230894744,12,28,28,1,9931,12844.790083588274,10895.075240615166,1949.7148429731078,-964.075240615166,-2420.970282409303,1064.4659236441548,-3435.5914504297857,-31.94528888737477,21029.91072289307,4,-3597
478,476,301047,441659.0,0.3695498272555664,17,48,30000,1,0,53353.25895158341,21966.35313046776,31386.905821115663,-21966.35313046776,-48642.982606259466,1167.1344685509391,-82805.27886702017,93916.83649311335,58634.506662736436,1,-84657
479,477,301048,7420.0,0.6182367860726226,9,23,0,1,15649,10815.747401892932,6866.0415304758435,3949.7058714170894,8782.958469524156,11199.584768577693,1961.246634575308,8833.346245058881,-1010.3519823512253,34359.574905793874,3,8516
480,478,301049,567634.0,0.3185121286468721,16,40,35000,1,636,59271.39989348814,27202.623734515957,32068.77615897218,-26566.623734515957,-55884.32368126002,1961.138480627,-91414.3206743623,113489.24178524096,73535.30881923024,1,-93589
481,479,301050,19360.0,0.665714091656513,12,27,1400,1,29302,14802.642210367429,13277.842698341541,1524.7995120258856,16024.157301658459,23273.836196474746,1179.8751826525895,22756.065952641744,838.1773209563744,47363.43847207817,4,22887
482,480,301051,33988.0,0.6785009368748476,12,23,10200,1,52197,27019.0355763674,27538.90047695605,-519.8649005886473,24658.09952304395,37247.081734860236,1853.775597445303,39023.91169769006,-1309.4495304544398,59170.61599900862,1,38997
483,481,301054,69074.0,0.6342794506853727,9,33,5400,0,1541,16842.51353311865,17877.959629194305,1035.446096075655,16336.959629194303,1035.446096075655,2032.5392503700568,2032.5392503700568,1386.0522241083331,1386.0522241083331,3,43291
484,482,301059,8744.0,0.6661523496658159,12,25,150,1,19773,13133.646007924512,11113.070228779641,2020.5757791448707,8659.929771220359,11979.606767258103,1154.7214981442958,10710.369818491234,-612.3941911516923,35142.528161491624,4,10545
485,483,301062,38754.0,0.5801305144449401,8,40,0,0,0,7754.426809354318,9122.976914786246,1368.5501054319286,9122.976914786246,1368.5501054319286,1747.8322745920373,1747.8322745920373,-1825.9103847312613,-1825.9103847312613,3,22095
486,484,301066,75521.0,0.654206277381782,12,43,4500,0,489,16690.544519845,17982.815034009618,1292.2705141646186,17493.815034009618,1292.2705141646186,938.8892863044057,938.8892863044057,363.92393290786094,363.92393290786094,2,49409
487,485,301067,-438.0,0.6357052519959907,10,23,0,1,10251,11539.984756389873,7987.214947262817,3552.769809127052,2263.785052737183,1619.2926745422485,1707.5197285451031,-683.0796582281655,-1687.2511131515455,25089.035608091268,3,-476
488,486,301068,-15567.0,0.6279862396125306,10,35,2000,1,18,13757.325695295183,12025.534680716526,1731.791014578659,-12007.534680716526,-18877.19752836412,1505.9513213514,-18533.8771076102,398.8955822988501,5205.44084771151,3,-18232
489,487,301072,58143.0,0.6536576729348853,12,35,774,0,0,11999.650906239587,13496.2739131242,1496.623006884611,13496.2739131242,1496.623006884611,919.9241692069008,919.9241692069008,1052.8672805133501,1052.8672805133501,2,37479
490,488,301073,-17479.0,0.6855546825401839,14,34,0,1,0,13929.861776105652,13667.966905224532,261.8948708811204,-13667.966905224532,-20632.89779327736,390.34422641556915,-20368.297351404908,2573.2456449360943,3839.828300827274,2,-20287
491,489,301074,-6566.0,0.6751970530434048,12,22,1173,1,9351,14655.083713599868,12972.23359107942,1682.8501225204486,-3621.233591079421,-6273.275447879356,1302.7214277959574,-7339.297766567592,-386.85327515819876,17336.918266142202,4,-7418
492,490,301078,44370.0,0.6615384082074822,12,28,400,0,2691,11540.25367850783,13364.893042528554,1824.6393640207245,10673.893042528554,1824.6393640207245,1088.3071002438955,1088.3071002438955,294.0207931002842,294.0207931002842,4,30240
493,491,301081,-37853.0,0.618567106380655,10,34,0,0,17537,8667.49350964051,11032.912358117903,2365.418848477395,-6504.0876418820935,2365.418848477395,1405.2518505363862,1405.2518505363862,-1062.664335015148,-1062.664335015148,3,-23545
494,492,301084,35098.0,0.6072235954970795,9,29,0,0,2074,7445.776977092043,10587.371426225764,3141.5944491337195,8513.371426225764,3141.5944491337195,1796.3732465705546,1796.3732465705546,-795.1966702373213,-795.1966702373213,3,21652
495,493,301085,-26783.0,0.6613677627224526,11,26,16000,1,12305,33952.02449387835,33397.26477077078,554.7597231075706,-21092.26477077078,-31915.77701770996,2396.7830790389635,-30606.038843602797,-4942.839310741621,-14577.162459372994,1,-31883
496,494,301086,-12412.0,0.6633236607276687,12,32,6000,1,10375,20919.621473289186,20149.306920152576,770.3145531366098,-9774.306920152576,-15046.617656797169,1337.2909409249805,-14200.061980150998,602.631697117271,7949.463147749289,1,-14524
497,495,301088,-9556.0,0.6530379506541121,12,34,134,0,13965,11001.637987528904,12668.81397649493,1667.175988966026,-1296.18602350507,1667.175988966026,906.3859891866375,906.3859891866375,725.9443215115025,725.9443215115025,2,-5997
498,496,301089,17914.0,0.6611343103632848,12,56,3793,1,28635,15210.587069142126,13863.596065447862,1346.9910036942638,14771.403934552138,21483.61039998108,536.352558917717,20585.008267203568,-216.72954835540082,45816.531271094005,2,20266
499,497,301091,-12063.0,0.6700777305015125,11,25,8000,1,13024,23259.47807105269,22819.44439214476,440.0336789079229,-9795.44439214476,-14913.183427671102,1911.548501776535,-13673.045569833024,1749.0294240499204,9333.359260580984,1,-14191
500,498,301092,-8457.0,0.6732344236948062,12,26,5189,1,12714,20089.234582186058,19583.646698867648,505.58788331841066,-6869.646698867651,-10557.263989960682,1450.1880003749245,-9818.415867449095,1283.4811076796684,13495.428693760568,1,-9989
501,499,301093,-3300.0,0.6812242995684407,13,27,3981,1,15828,19105.800680946268,19056.859993237085,48.940687709182384,-3228.859993237085,-4867.760333710219,1091.562461579182,-4029.5675778617097,574.5094688391764,18484.5973642493,4,-4197
502,500,301094,-102610.0,0.718000761026095,15,23,0,0,40418,16822.571951647922,15161.17152887455,-1661.4004227733694,-25256.82847112545,-1661.4004227733694,438.88519839408036,438.88519839408036,-817.8953131522649,-817.8953131522649,4,-74364
503,501,301095,2319.0,0.6174974927544771,10,36,108,1,11591,11046.605325169105,8936.492193110747,2110.1131320583568,2654.507806889253,2926.7051443047003,1357.2156864508545,2729.0970143676805,-1111.7104762484303,25708.435723327835,3,2288
504,502,301096,48693.0,0.6655286285539733,13,43,1200,1,51541,14130.053362381954,13154.162372413772,975.8909899681821,38386.83762758623,57092.310946395264,473.6680717281233,57085.865960066425,1675.6582347325675,81854.66007575783,2,57201
505,503,301102,-5795.0,0.6550787773012293,12,54,0,1,5337,10273.491036606734,9703.537120019411,569.953916587323,-4366.537120019411,-6834.782638322778,348.2200784601281,-7034.880235791832,-1679.789731834171,16646.921306622575,2,-7612
506,504,301105,6356.0,0.6676785214507109,12,24,0,1,17263,12957.497348571396,10838.474583441108,2119.0227651302885,6424.525416558891,8577.276742273194,1172.5870184839025,7120.521800649693,-1084.7395857564698,31464.37758183667,4,7245
507,505,301106,21427.0,0.5597618552066196,12,57,25183,1,61398,43218.06955524925,25565.62520035916,17652.444354890093,35832.374799640835,44922.34002201622,1879.74131540196,27130.253223411466,54736.580951770935,91906.60010397727,1,24886
508,506,301107,13622.0,0.6323601605836254,8,67,2400,0,4943,11642.936622687455,8048.450551890185,-3594.4860707972693,3105.450551890186,-3594.4860707972693,1159.7160711496065,1159.7160711496065,-7470.308445092574,-7470.308445092574,2,9671
